HR,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,sd1,sd2,ratio_sd2_sd1,Permutation entropy,Spectral entropy,SVD entropy,Approximate entropy,Sample entropy,Hjorth mobility,Hjorth complexity,Number of zero-crossings,Petrosian fractal dimension,Katz fractal dimension,Higuchi fractal dimension,Detrended fluctuation analysis,Seat angle,Temperature,Humidity,mean,min_val,max_val,std_dev,range_val,q1,q2,q3,skewness,kurtosis,hrg_value,breath_rate,express_label,Discomfortrating
-1.2744567687977928,1.2635389639688168,0.5262165233333727,1.6755392109484086,0.7742723947777687,0.8682981617359966,0.4544932660360188,0.418743458422702,1.6755392109484086,1.4188398297561156,0.1725023456345817,1.2009521381120618,0.0964163704361569,-1.1771513556974753,0.8669581879962444,0.046864248912905,0.4684762615542313,-0.330432894510708,0.247564570871729,-0.5212399332533736,-0.3995884619793453,0.3995884619779344,-0.2655485402856032,-0.5269812429314819,1.5600655025691197,0.2515432439074216,-1.0760175499776463,-0.6313858431165874,-1.399028934733806,-0.6895189690069039,0.4835448678633225,0.6843983490958148,-0.6516488868984579,-0.222284622873916,0.3280506025151505,-0.7891526476640621,1.808199048684798,-1.1538507366514574,-0.4813910267083382,1.0930738946419034,0.284353907954892,1.115113166548713,0.1156509168036025,0.5282880114043692,-0.4858092655149108,-0.1903493008941431,-0.5234933782121112,-0.2682710602600459,-0.773850337912097,0.0929044616472887,0.4173016451001829,-0.4558086772480432,0.2890613200267369,0.3293714078611645,-1.0769568540910868,1
-1.8139507498356693,1.8488784850500652,0.9586145615072086,0.5495775884390981,0.5606380743338503,0.6773532616678972,0.411919865538155,0.7662596274502996,0.5495775884390981,2.325931136470313,0.2485152874572589,-0.0716340604882152,0.3089713206006948,-1.5867306195965607,0.4276477670083395,-0.1751534044726209,0.6779753873923376,-0.3315835643433727,-0.4968679914871801,-0.1325493431942455,0.3208845801011366,-0.3208845801012813,0.005395726952627,1.4968551466618385,0.4822159747516937,0.9818968280464776,0.5041446113602704,-2.0034538514778992,-2.1716831262516068,-1.4596037749784028,0.2774206319961194,0.2688121752980124,-1.2124849967101945,-0.7176415253561893,0.2864272324596589,-1.392631595967304,0.9740512178284074,-1.8231565882673733,-0.4164686249425727,1.0930738946419034,0.284353907954892,1.115113166548713,0.0844026837209997,0.2065031575226756,-0.0685422927323209,0.1491725927047956,-0.1444741441905911,-0.6320326294863691,-0.8651044189238798,0.7247173799242357,0.179239214579321,-0.3891303542858099,-0.9280998952758744,0.5912782082275676,-1.0769568540910868,1
-1.5567521420490344,1.3625713928528105,0.6028874566803845,1.2501481432893145,0.2935951737789524,-0.087053970539719,0.3693464650402911,0.2091127382103345,1.2501481432893145,1.829390777871534,0.2485152874572589,0.7536589906726866,0.1369955825427943,-1.230121544079032,0.8669581879962444,-0.0379573447579462,0.6514865580617796,-0.2330261078153453,0.2372816524908809,-0.4673080514945438,-0.2718665816894506,0.2718665816882641,-0.1975603369389661,-0.4998358047720875,1.1528401268400117,0.4439053689351322,-0.6303701927614338,-1.6050953887499468,-1.920266930657628,-1.1040727911028243,0.3434781249015885,0.331523763999382,-0.8819666001870561,-0.7999149054967982,0.3904856575983879,-1.203881695710647,1.1012699623114073,-1.625717615488779,-0.456456688505988,1.0930738946419034,0.284353907954892,1.115113166548713,0.1271768736470299,0.0392562166479884,-0.1151255414752705,0.5541520545000077,-0.0780720843620154,-1.3987145938404992,0.0180494837494762,1.6071294914441527,-0.0893744301224178,-0.4636442845406165,0.1409295028842742,0.8531850085939707,-1.0769568540910868,1
-2.1639554690259235,2.422682545281509,0.3146568227264294,-0.0612116779677903,0.1333694334460136,-0.1188393507909028,0.2841996640445635,0.5371299537184955,-0.0612116779677903,3.0707416751132914,0.1218270512888311,-0.785369517186625,-0.4525772060554299,-2.2004446446219936,-0.120896600230801,-0.2286246895803463,-0.2111684822217676,0.5561962218816833,-0.5931636901471429,0.8414797430808193,1.1479000388669565,-1.1479000388656475,0.2722094138711553,0.5642922874184124,-0.1025331720856221,0.3896919745760469,0.5279107915409728,-1.8268405837018284,-2.942074572944722,-1.6084253106829407,0.2976095428226923,0.2411676371269241,-1.377461512047648,-0.524418066910204,0.2448038624041673,-1.3171136526096965,0.4999263495119654,-1.9242799731485976,-0.3786647195351586,1.0930738946419034,0.388854960599405,0.8435491005731256,0.0043213081007414,0.2326943860560706,-0.0703680639596482,0.4468497082910307,-0.1593939216520742,-1.298110407682025,-1.759085076971515,1.2652462866646392,0.4528189049335672,-0.45359069411888,-0.1411841887887151,0.3293714078611645,0.928542305294082,1
-1.4574132138226363,0.9275351002324316,0.8231089397800699,0.2038638349236278,0.4004123340009116,0.1460388179689621,0.2841996640445635,-0.1774789811302678,0.2038638349236278,1.5500868258804177,0.1725023456345817,-0.1085588558609302,0.5064820995193935,-0.7805743982384107,0.4276477670083395,-0.0934500804496355,0.919714857674688,1.4292049728123808,-0.4289556440403326,1.2890850284510182,1.3455499053555255,-1.345549905353869,0.5337544572156626,-0.7423539000358885,0.1497916643567305,0.8952517618300859,0.798460121104902,-1.2470193924973687,-1.5652330908142216,-0.472506489055241,0.2975958950630577,0.3929375885002505,-0.4095712143427547,-0.4019058282621258,0.5153557677648627,-1.052987850647911,1.1779263505747846,-0.9266946820968506,-0.5096671312700233,1.0930738946419034,0.388854960599405,0.8435491005731256,0.0029719545500516,0.4869715900094378,-0.2987981269443914,0.0086554180959162,-0.408686078508499,-0.5544704534242663,-1.1172131512106698,0.5802840166924711,0.36262329929457,-0.4801515167858881,-0.0358970507755502,0.0674646074947614,0.928542305294082,1
-1.5144994620723575,1.6120952373409188,0.735248970796381,1.4870279351558784,0.8810895549997277,1.1949563654421982,0.3267730645424273,0.0158168785400323,1.4870279351558784,1.7673232324880797,0.4005411711026133,0.8833794129107932,0.1793468716740932,-1.477850047531782,-0.3353650694443362,-0.582056840690436,0.2110974728226128,0.0707452041278732,0.6107104442369609,-0.4399690029898241,-0.2113892149138463,0.2113892149127661,0.2151683425760366,-0.3476453597365522,1.379931277708045,0.5403557741339445,-0.7081177888108668,-1.4114577830752453,-1.1475168832837868,-0.7356414782891356,0.6034070079952535,0.4557902947140608,-0.6804398669389248,-0.2851028812470396,0.3280506025151505,-1.1284223934023263,1.0800467963300469,-1.0649762238569436,-0.4660851708150759,1.0930738946419034,0.388854960599405,0.8435491005731256,0.1682699301743619,0.4495210326046756,-0.4005196667526237,-0.3446211963359553,-0.439068640930063,0.1981092971003908,-0.5248349643036725,-0.1594220855257755,0.2722728874334754,-0.3523475630495144,0.2073501023029318,0.3293714078611645,0.928542305294082,1
-2.1099152724124592,2.108164519356636,1.1878914359069,0.3768878270557059,0.0265522732240545,-0.4453906447415644,0.1990528630488357,-0.0534234294823484,0.3768878270557059,2.884539040452547,0.2991905824111121,-0.307193407308667,0.4321938384276336,-1.745731384441941,-0.2651408820776406,-0.4598595543439218,0.7837714158325308,0.4930847450552939,-0.7307069107699319,1.0991122065996377,1.2694592653423744,-1.269459265340852,1.0878468177420093,3.646503067290377,0.3171294183458473,1.259363967370165,0.9924588346245288,-2.2259512703700723,-3.1092255918414784,-1.6286785591549413,0.1279667224366944,0.0213155263684568,-1.4121864524357188,-0.4818700573803445,0.2239921773764216,-1.4681729957448575,1.122862336809829,-1.9074379586520012,-0.3908570378660096,1.0930738946419034,0.388854960599405,0.8435491005731256,0.1641808662686656,0.2280070259679907,-0.3125696584876598,0.1545033565678886,-0.2769421163486104,-0.8248048560303292,-1.200733835526539,0.8092248491196381,0.3275348042724935,-0.4391256820152294,0.0563521619685248,0.5912782082275676,-1.0769568540910868,1
-2.1260166002773544,2.604066504533104,0.389769846081373,0.894708260339805,0.4004123340009116,0.4992097093768383,0.2841996640445635,0.5371299537184955,0.894708260339805,3.132809220496746,0.5018917604022171,0.0095833958544471,-0.4354364886581376,-2.33240201200384,0.183768898608979,-0.5092547960791187,-0.2791529958653569,0.8725829684494961,-0.2758818327227147,0.5903333728206757,1.0027643920364513,-1.002764392035398,0.2514107138183042,-0.6821775043447775,0.8142877991050327,0.2814461311261171,-0.5196056610382879,-1.3484654867432082,-2.05944069561692,-1.2959806290215143,0.4474129790992402,0.4994840190232634,-1.2211034050074137,-0.0124679205538524,0.2448038624041673,-1.0907018641890631,0.8359253106556535,-1.7232687203824208,-0.38639863039797,1.0930738946419034,0.388854960599405,0.8435491005731256,-0.0191097413045073,0.43990469592913,-0.3102744032304484,0.1182400214314485,-0.3891895235588313,-0.7449762527456322,-0.0747512766014893,0.6646586125086353,0.2571493418169344,-0.4626532558837748,-0.3240769869742732,0.0674646074947614,-1.0769568540910868,1
-2.093085877778991,2.330331057648953,-0.1631462454578563,0.2634708642815068,0.1867780135569932,-0.0800959765728334,0.0287592610573803,-0.8612270208216725,0.2634708642815068,2.341448023188581,-0.0808741267022738,-0.4716683917862493,-0.8565600000788808,-2.23741399488795,-0.3353650694443362,-0.0934500804496355,-0.8347044364689992,-0.4634991480210019,-0.9916753202735076,0.504617452110274,0.94556737385851,-0.9455673738575564,-0.9989633675637676,-0.8406360266138628,0.2083639165999889,-0.2045084353314935,-0.4957431727177517,-2.38012406358688,-2.109850066564164,-1.227082255784801,0.3321890135301811,0.1789986840294411,-1.0493877697493872,-0.5320609424891866,0.3072389174874048,-1.5059534691419456,0.9722725210550384,-1.60246751745874,-0.4012572280676063,1.0930738946419034,0.4933560132439142,0.8435491005731256,0.2988242897220397,-0.0785076651525354,0.1553494246302087,0.5777759842658351,0.1190137801291854,-1.1937288428192272,-0.6795028982219486,1.5336505127255085,0.1814452359630618,-0.4102226255481419,-1.0121255236531632,0.3293714078611645,0.928542305294082,1
-2.5769549858140715,2.4658645242337824,0.4867701394169394,-0.3131034516885563,0.2401865936679728,0.3099321846086877,0.0713326615552442,-0.1291550158744252,-0.3131034516885563,2.512133771131058,0.3752035242337893,-1.0194638768315072,-0.3110660144418722,-2.229823336607464,-0.5388351591650494,-0.6297518370558717,-0.3331616766151094,0.2151520159924481,-0.838325068486085,1.0658655615201371,1.2550575717388943,-1.2550575717373973,-0.3733981671968987,-0.4780947628667231,-0.3431964978324823,0.6177748966748957,1.1392288995789446,-1.5801688375944298,-1.984778734318947,-1.5176190928937958,0.4947967350632909,0.3139196179483434,-1.3940964331314087,-0.0842737616322729,0.2239921773764216,-1.203881695710647,0.7158154692080478,-1.917738289968934,-0.3773407936249896,1.0930738946419034,0.4933560132439142,0.8435491005731256,0.2939298872644765,0.116235233352229,0.1124177183419137,0.4511040299926508,-0.0064726670468573,-1.1562068810229504,-0.2588061179642378,1.2312307015796975,0.1692271777872206,-0.4035843036798436,0.4253338454997946,1.376998609326777,-1.0769568540910868,1
